"","id","animal","time","y","Twin","Sex","Horn","BirthYear","PopDensBirth","MumID","jdate","PopDensCap","CapAgeYears","horngeno","trait","measure","family","MumAge","PopDens","AgeMC","jdateMC","MumAgeMC","PopDensMC"
"504",583,583,0,1,0,2,3,2002,335,3250,0,NA,0,NA,"s","S1","threshold",7,335,0,0,2.30382267056013,-160.010419105596
"505",9449,9449,0,1,0,2,3,2002,335,2706,0,NA,0,NA,"s","S1","threshold",10,335,0,0,5.30382267056013,-160.010419105596
"506",9725,9725,0,1,1,2,3,2002,335,3319,0,NA,0,NA,"s","S1","threshold",7,335,0,0,2.30382267056013,-160.010419105596
"507",12092,12092,0,1,0,2,3,2002,335,3445,0,NA,0,NA,"s","S1","threshold",6,335,0,0,1.30382267056013,-160.010419105596
"508",4839,4839,0,1,0,2,3,2002,335,4193,0,NA,0,NA,"s","S1","threshold",3,335,0,0,-1.69617732943987,-160.010419105596
"510",10536,10536,0,1,0,2,3,2002,335,3651,0,NA,0,NA,"s","S1","threshold",5,335,0,0,0.303822670560128,-160.010419105596
"511",9495,9495,0,1,0,2,3,2002,335,3564,0,NA,0,NA,"s","S1","threshold",6,335,0,0,1.30382267056013,-160.010419105596
"514",1390,1390,0,1,0,2,3,2002,335,3704,0,NA,0,NA,"s","S1","threshold",5,335,0,0,0.303822670560128,-160.010419105596
"516",12058,12058,0,1,0,2,3,2002,335,4241,0,NA,0,NA,"s","S1","threshold",3,335,0,0,-1.69617732943987,-160.010419105596
"518",12532,12532,0,1,0,2,3,2002,335,4255,0,NA,0,NA,"s","S1","threshold",3,335,0,0,-1.69617732943987,-160.010419105596
"519",2101,2101,0,1,0,2,3,2002,335,3282,0,NA,0,NA,"s","S1","threshold",7,335,0,0,2.30382267056013,-160.010419105596
"523",14285,14285,0,1,0,2,3,2002,335,3782,0,NA,0,NA,"s","S1","threshold",5,335,0,0,0.303822670560128,-160.010419105596
"525",2442,2442,0,1,1,2,3,2002,335,3268,0,NA,0,NA,"s","S1","threshold",7,335,0,0,2.30382267056013,-160.010419105596
"526",4082,4082,0,1,0,2,3,2002,335,4386,0,NA,0,NA,"s","S1","threshold",2,335,0,0,-2.69617732943987,-160.010419105596
"527",2751,2751,0,1,0,2,3,2002,335,3303,0,NA,0,NA,"s","S1","threshold",7,335,0,0,2.30382267056013,-160.010419105596
"529",9885,9885,0,1,0,2,3,2002,335,4468,0,NA,0,NA,"s","S1","threshold",2,335,0,0,-2.69617732943987,-160.010419105596
"531",8426,8426,0,1,0,2,3,2002,335,4317,0,NA,0,NA,"s","S1","threshold",3,335,0,0,-1.69617732943987,-160.010419105596
"532",6100,6100,0,1,0,2,3,2002,335,2860,0,NA,0,NA,"s","S1","threshold",9,335,0,0,4.30382267056013,-160.010419105596
"536",8603,8603,0,1,0,2,3,2002,335,3209,0,NA,0,NA,"s","S1","threshold",7,335,0,0,2.30382267056013,-160.010419105596
"538",8689,8689,0,1,0,2,3,2002,335,2800,0,NA,0,NA,"s","S1","threshold",9,335,0,0,4.30382267056013,-160.010419105596
"539",10962,10962,0,1,0,2,3,2002,335,3324,0,NA,0,NA,"s","S1","threshold",7,335,0,0,2.30382267056013,-160.010419105596
"540",8624,8624,0,1,0,2,3,2002,335,3592,0,NA,0,NA,"s","S1","threshold",6,335,0,0,1.30382267056013,-160.010419105596
"542",5697,5697,0,1,0,2,3,2002,335,2245,0,NA,0,NA,"s","S1","threshold",12,335,0,0,7.30382267056013,-160.010419105596
"544",13431,13431,0,1,0,2,3,2002,335,3552,0,NA,0,NA,"s","S1","threshold",6,335,0,0,1.30382267056013,-160.010419105596
"547",878,878,0,1,0,2,3,2002,335,4223,0,NA,0,NA,"s","S1","threshold",3,335,0,0,-1.69617732943987,-160.010419105596
"550",12065,12065,0,1,0,2,3,2002,335,4456,0,NA,0,NA,"s","S1","threshold",2,335,0,0,-2.69617732943987,-160.010419105596
"551",9506,9506,0,1,0,2,3,2002,335,4121,0,NA,0,NA,"s","S1","threshold",4,335,0,0,-0.696177329439872,-160.010419105596
"558",5090,5090,0,1,0,2,3,2002,335,2807,0,NA,0,NA,"s","S1","threshold",9,335,0,0,4.30382267056013,-160.010419105596
"561",1979,1979,0,1,1,2,3,2002,335,3259,0,NA,0,NA,"s","S1","threshold",7,335,0,0,2.30382267056013,-160.010419105596
"564",7292,7292,0,1,0,2,3,2002,335,4184,0,NA,0,NA,"s","S1","threshold",3,335,0,0,-1.69617732943987,-160.010419105596
"574",9629,9629,0,1,0,2,3,2003,494,4407,0,NA,0,NA,"s","S1","threshold",3,494,0,0,-1.69617732943987,-1.01041910559587
"580",1615,1615,0,1,0,2,3,2003,494,5120,0,NA,0,NA,"s","S1","threshold",1,494,0,0,-3.69617732943987,-1.01041910559587
"581",4884,4884,0,1,1,2,3,2003,494,2807,0,NA,0,NA,"s","S1","threshold",10,494,0,0,5.30382267056013,-1.01041910559587
"585",1497,1497,0,1,1,2,3,2003,494,3076,0,NA,0,NA,"s","S1","threshold",9,494,0,0,4.30382267056013,-1.01041910559587
"587",1277,1277,0,1,1,2,1,2003,494,3250,0,NA,0,NA,"s","S1","threshold",8,494,0,0,3.30382267056013,-1.01041910559587
"589",7291,7291,0,1,0,2,3,2003,494,3268,0,NA,0,NA,"s","S1","threshold",8,494,0,0,3.30382267056013,-1.01041910559587
"591",11422,11422,0,1,0,2,3,2003,494,5150,0,NA,0,NA,"s","S1","threshold",1,494,0,0,-3.69617732943987,-1.01041910559587
"593",3117,3117,0,1,1,2,3,2003,494,4309,0,NA,0,NA,"s","S1","threshold",4,494,0,0,-0.696177329439872,-1.01041910559587
"594",5379,5379,0,1,1,2,3,2003,494,2908,0,NA,0,NA,"s","S1","threshold",10,494,0,0,5.30382267056013,-1.01041910559587
"598",13118,13118,0,1,1,2,3,2003,494,3291,0,NA,0,NA,"s","S1","threshold",8,494,0,0,3.30382267056013,-1.01041910559587
"601",12139,12139,0,1,1,2,1,2003,494,3681,0,NA,0,NA,"s","S1","threshold",6,494,0,0,1.30382267056013,-1.01041910559587
"603",12254,12254,0,1,1,2,3,2003,494,3771,0,NA,0,NA,"s","S1","threshold",6,494,0,0,1.30382267056013,-1.01041910559587
"605",4235,4235,0,1,0,2,3,2003,494,3704,0,NA,0,NA,"s","S1","threshold",6,494,0,0,1.30382267056013,-1.01041910559587
"611",9754,9754,0,1,0,2,3,2003,494,4454,0,NA,0,NA,"s","S1","threshold",3,494,0,0,-1.69617732943987,-1.01041910559587
"612",1234,1234,0,1,0,2,1,2003,494,3248,0,NA,0,NA,"s","S1","threshold",8,494,0,0,3.30382267056013,-1.01041910559587
"613",10349,10349,0,1,0,2,3,2003,494,3203,0,NA,0,NA,"s","S1","threshold",8,494,0,0,3.30382267056013,-1.01041910559587
"618",875,875,0,1,0,2,3,2002,335,3881,0,NA,0,NA,"s","S1","threshold",4,335,0,0,-0.696177329439872,-160.010419105596
"620",2374,2374,0,1,0,2,3,2002,335,3609,0,NA,0,NA,"s","S1","threshold",6,335,0,0,1.30382267056013,-160.010419105596
"623",5955,5955,0,1,1,2,3,2003,494,3250,0,NA,0,NA,"s","S1","threshold",8,494,0,0,3.30382267056013,-1.01041910559587
"625",6659,6659,0,1,0,2,3,2003,494,5244,0,NA,0,NA,"s","S1","threshold",1,494,0,0,-3.69617732943987,-1.01041910559587
"626",8082,8082,0,1,0,2,3,2002,335,3248,0,NA,0,NA,"s","S1","threshold",7,335,0,0,2.30382267056013,-160.010419105596
"627",3839,3839,0,1,0,2,3,2002,335,3734,0,NA,0,NA,"s","S1","threshold",5,335,0,0,0.303822670560128,-160.010419105596
"628",4801,4801,0,1,0,2,3,2002,335,3538,0,NA,0,NA,"s","S1","threshold",6,335,0,0,1.30382267056013,-160.010419105596
"629",9689,9689,0,1,0,2,3,2002,335,4190,0,NA,0,NA,"s","S1","threshold",3,335,0,0,-1.69617732943987,-160.010419105596
"630",13923,13923,0,1,0,2,3,2002,335,3265,0,NA,0,NA,"s","S1","threshold",7,335,0,0,2.30382267056013,-160.010419105596
"631",294,294,0,1,0,2,3,2002,335,4396,0,NA,0,NA,"s","S1","threshold",2,335,0,0,-2.69617732943987,-160.010419105596
"636",7890,7890,0,1,0,2,3,2003,494,3759,0,NA,0,NA,"s","S1","threshold",6,494,0,0,1.30382267056013,-1.01041910559587
"638",8718,8718,0,1,0,2,3,2003,494,4008,0,NA,0,NA,"s","S1","threshold",5,494,0,0,0.303822670560128,-1.01041910559587
"642",9452,9452,0,1,0,2,1,2003,494,3223,0,NA,0,NA,"s","S1","threshold",8,494,0,0,3.30382267056013,-1.01041910559587
"643",1606,1606,0,1,0,2,3,2003,494,2830,0,NA,0,NA,"s","S1","threshold",10,494,0,0,5.30382267056013,-1.01041910559587
"644",11205,11205,0,1,0,2,3,2003,494,4322,0,NA,0,NA,"s","S1","threshold",7,494,0,0,2.30382267056013,-1.01041910559587
"645",349,349,0,1,0,2,3,2003,494,4314,0,NA,0,NA,"s","S1","threshold",4,494,0,0,-0.696177329439872,-1.01041910559587
"646",2223,2223,0,1,0,2,3,2002,335,3681,0,NA,0,NA,"s","S1","threshold",5,335,0,0,0.303822670560128,-160.010419105596
"648",1072,1072,0,1,0,2,3,2001,651,3223,0,NA,0,NA,"s","S1","threshold",6,651,0,0,1.30382267056013,155.989580894404
"650",7905,7905,0,1,0,2,3,2004,671,4335,0,NA,0,NA,"s","S1","threshold",4,671,0,0,-0.696177329439872,175.989580894404
"651",1153,1153,0,1,0,2,3,2004,671,4407,0,NA,0,NA,"s","S1","threshold",4,671,0,0,-0.696177329439872,175.989580894404
"664",6796,6796,0,1,0,2,3,2005,405,5242,0,NA,0,NA,"s","S1","threshold",3,405,0,0,-1.69617732943987,-90.0104191055959
"674",9478,9478,0,1,0,2,3,2005,405,3564,0,NA,0,NA,"s","S1","threshold",9,405,0,0,4.30382267056013,-90.0104191055959
"677",9685,9685,0,1,0,2,3,2003,494,3214,0,NA,0,NA,"s","S1","threshold",8,494,0,0,3.30382267056013,-1.01041910559587
"678",9105,9105,0,1,0,2,3,2005,405,5089,0,NA,0,NA,"s","S1","threshold",3,405,0,0,-1.69617732943987,-90.0104191055959
"679",2814,2814,0,1,0,2,3,2005,405,3651,0,NA,0,NA,"s","S1","threshold",8,405,0,0,3.30382267056013,-90.0104191055959
"681",1767,1767,0,1,0,2,3,2005,405,4346,0,NA,0,NA,"s","S1","threshold",5,405,0,0,0.303822670560128,-90.0104191055959
"687",7420,7420,0,1,1,2,3,2003,494,4416,0,NA,0,NA,"s","S1","threshold",3,494,0,0,-1.69617732943987,-1.01041910559587
"688",12634,12634,0,1,1,2,3,2003,494,4416,0,NA,0,NA,"s","S1","threshold",3,494,0,0,-1.69617732943987,-1.01041910559587
"690",7597,7597,0,1,0,2,3,2003,494,3651,0,NA,0,NA,"s","S1","threshold",6,494,0,0,1.30382267056013,-1.01041910559587
"691",12919,12919,0,1,0,2,3,2005,405,3533,0,NA,0,NA,"s","S1","threshold",9,405,0,0,4.30382267056013,-90.0104191055959
"693",4847,4847,0,1,0,2,3,2003,494,4166,0,NA,0,NA,"s","S1","threshold",4,494,0,0,-0.696177329439872,-1.01041910559587
"695",5157,5157,0,1,0,2,3,2003,494,4385,0,NA,0,NA,"s","S1","threshold",3,494,0,0,-1.69617732943987,-1.01041910559587
"696",6753,6753,0,1,1,2,3,2003,494,3734,0,NA,0,NA,"s","S1","threshold",6,494,0,0,1.30382267056013,-1.01041910559587
"697",3203,3203,0,1,0,2,3,2003,494,4313,0,NA,0,NA,"s","S1","threshold",4,494,0,0,-0.696177329439872,-1.01041910559587
"699",8087,8087,0,1,0,2,3,2002,335,3759,0,NA,0,NA,"s","S1","threshold",5,335,0,0,0.303822670560128,-160.010419105596
"700",5797,5797,0,1,0,2,3,2006,467,4258,0,NA,0,NA,"s","S1","threshold",7,467,0,0,2.30382267056013,-28.0104191055959
"712",9523,9523,0,1,0,2,3,2006,467,5084,0,NA,0,NA,"s","S1","threshold",4,467,0,0,-0.696177329439872,-28.0104191055959
"713",90,90,0,1,0,2,3,2006,467,5535,0,NA,0,NA,"s","S1","threshold",3,467,0,0,-1.69617732943987,-28.0104191055959
"715",14137,14137,0,1,0,2,3,2005,405,4407,0,NA,0,NA,"s","S1","threshold",5,405,0,0,0.303822670560128,-90.0104191055959
"725",330,330,0,1,0,2,3,2006,467,5596,0,NA,0,NA,"s","S1","threshold",3,467,0,0,-1.69617732943987,-28.0104191055959
"728",9241,9241,0,1,0,2,3,2006,467,5094,0,NA,0,NA,"s","S1","threshold",4,467,0,0,-0.696177329439872,-28.0104191055959
"732",14310,14310,0,1,0,2,1,2006,467,5506,0,NA,0,NA,"s","S1","threshold",3,467,0,0,-1.69617732943987,-28.0104191055959
"733",12636,12636,0,1,0,2,3,2006,467,4241,0,NA,0,NA,"s","S1","threshold",7,467,0,0,2.30382267056013,-28.0104191055959
"741",258,258,0,1,0,2,3,2005,405,4517,0,NA,0,NA,"s","S1","threshold",5,405,0,0,0.303822670560128,-90.0104191055959
"752",1134,1134,0,1,0,2,3,2003,494,3641,0,NA,0,NA,"s","S1","threshold",6,494,0,0,1.30382267056013,-1.01041910559587
"753",2857,2857,0,1,1,2,1,2003,494,3659,0,NA,0,NA,"s","S1","threshold",6,494,0,0,1.30382267056013,-1.01041910559587
"755",13602,13602,0,1,0,2,3,2003,494,4598,0,NA,0,NA,"s","S1","threshold",2,494,0,0,-2.69617732943987,-1.01041910559587
"756",9178,9178,0,1,0,2,3,2007,447,5547,0,NA,0,NA,"s","S1","threshold",4,447,0,0,-0.696177329439872,-48.0104191055959
"757",2229,2229,0,1,0,2,3,2007,447,3209,0,NA,0,NA,"s","S1","threshold",12,447,0,0,7.30382267056013,-48.0104191055959
"758",1454,1454,0,1,0,2,3,2007,447,4407,0,NA,0,NA,"s","S1","threshold",7,447,0,0,2.30382267056013,-48.0104191055959
"761",521,521,0,1,0,2,1,2007,447,5107,0,NA,0,NA,"s","S1","threshold",5,447,0,0,0.303822670560128,-48.0104191055959
"764",213,213,0,1,1,2,3,2007,447,5427,0,NA,0,NA,"s","S1","threshold",4,447,0,0,-0.696177329439872,-48.0104191055959
"769",1522,1522,0,1,1,2,3,2007,447,5520,0,NA,0,NA,"s","S1","threshold",4,447,0,0,-0.696177329439872,-48.0104191055959
"772",2087,2087,0,1,0,2,3,2007,447,5089,0,NA,0,NA,"s","S1","threshold",5,447,0,0,0.303822670560128,-48.0104191055959
"774",5700,5700,0,1,0,2,3,2007,447,3564,0,NA,0,NA,"s","S1","threshold",11,447,0,0,6.30382267056013,-48.0104191055959
"775",7377,7377,0,1,1,2,1,2007,447,5141,0,NA,0,NA,"s","S1","threshold",5,447,0,0,0.303822670560128,-48.0104191055959
"779",7350,7350,0,1,0,2,3,2006,467,4404,0,NA,0,NA,"s","S1","threshold",6,467,0,0,1.30382267056013,-28.0104191055959
"781",9510,9510,0,1,0,2,3,2003,494,3009,0,NA,0,NA,"s","S1","threshold",9,494,0,0,4.30382267056013,-1.01041910559587
"783",2570,2570,0,1,0,2,3,2007,447,5447,0,NA,0,NA,"s","S1","threshold",4,447,0,0,-0.696177329439872,-48.0104191055959
"787",4565,4565,0,1,0,2,3,2007,447,6196,0,NA,0,NA,"s","S1","threshold",2,447,0,0,-2.69617732943987,-48.0104191055959
"791",7382,7382,0,1,0,2,3,2007,447,5466,0,NA,0,NA,"s","S1","threshold",4,447,0,0,-0.696177329439872,-48.0104191055959
"792",9083,9083,0,1,0,2,3,2007,447,5084,0,NA,0,NA,"s","S1","threshold",5,447,0,0,0.303822670560128,-48.0104191055959
"793",2558,2558,0,1,0,2,3,2007,447,6171,0,NA,0,NA,"s","S1","threshold",2,447,0,0,-2.69617732943987,-48.0104191055959
"794",6327,6327,0,1,0,2,3,2007,447,5459,0,NA,0,NA,"s","S1","threshold",4,447,0,0,-0.696177329439872,-48.0104191055959
"800",2872,2872,0,1,0,2,3,2007,447,4314,0,NA,0,NA,"s","S1","threshold",8,447,0,0,3.30382267056013,-48.0104191055959
"802",11996,11996,0,1,0,2,3,2007,447,5486,0,NA,0,NA,"s","S1","threshold",4,447,0,0,-0.696177329439872,-48.0104191055959
"805",8473,8473,0,1,0,2,3,2007,447,5606,0,NA,0,NA,"s","S1","threshold",4,447,0,0,-0.696177329439872,-48.0104191055959
"806",8296,8296,0,1,1,2,3,2007,447,5595,0,NA,0,NA,"s","S1","threshold",4,447,0,0,-0.696177329439872,-48.0104191055959
"808",1178,1178,0,1,0,2,3,2008,567,6189,0,NA,0,NA,"s","S1","threshold",3,567,0,0,-1.69617732943987,71.9895808944041
"814",3029,3029,0,1,0,2,3,2008,567,6176,0,NA,0,NA,"s","S1","threshold",3,567,0,0,-1.69617732943987,71.9895808944041
"815",7486,7486,0,1,1,2,3,2008,567,5506,0,NA,0,NA,"s","S1","threshold",5,567,0,0,0.303822670560128,71.9895808944041
"816",3145,3145,0,1,0,2,3,2008,567,5150,0,NA,0,NA,"s","S1","threshold",6,567,0,0,1.30382267056013,71.9895808944041
"824",4742,4742,0,1,0,2,1,2008,567,5528,0,NA,0,NA,"s","S1","threshold",5,567,0,0,0.303822670560128,71.9895808944041
"825",6217,6217,0,1,0,2,3,2008,567,5751,0,NA,0,NA,"s","S1","threshold",4,567,0,0,-0.696177329439872,71.9895808944041
"826",12424,12424,0,1,0,2,1,2008,567,5443,0,NA,0,NA,"s","S1","threshold",5,567,0,0,0.303822670560128,71.9895808944041
"827",4400,4400,0,1,0,2,3,2008,567,5248,0,NA,0,NA,"s","S1","threshold",6,567,0,0,1.30382267056013,71.9895808944041
"828",7046,7046,0,1,0,2,3,2008,567,5100,0,NA,0,NA,"s","S1","threshold",6,567,0,0,1.30382267056013,71.9895808944041
"829",2901,2901,0,1,1,2,3,2008,567,6145,0,NA,0,NA,"s","S1","threshold",3,567,0,0,-1.69617732943987,71.9895808944041
"831",5995,5995,0,1,1,2,1,2008,567,6150,0,NA,0,NA,"s","S1","threshold",3,567,0,0,-1.69617732943987,71.9895808944041
"832",2827,2827,0,1,1,2,1,2008,567,5444,0,NA,0,NA,"s","S1","threshold",5,567,0,0,0.303822670560128,71.9895808944041
"833",9425,9425,0,1,1,2,3,2008,567,5547,0,NA,0,NA,"s","S1","threshold",5,567,0,0,0.303822670560128,71.9895808944041
"836",7884,7884,0,1,0,2,3,2008,567,6406,0,NA,0,NA,"s","S1","threshold",2,567,0,0,-2.69617732943987,71.9895808944041
"838",13763,13763,0,1,1,2,3,2008,567,4468,0,NA,0,NA,"s","S1","threshold",8,567,0,0,3.30382267056013,71.9895808944041
"840",12551,12551,0,1,0,2,3,2007,447,6099,0,NA,0,NA,"s","S1","threshold",2,447,0,0,-2.69617732943987,-48.0104191055959
"857",5211,5211,0,1,0,2,3,2009,617,5103,0,NA,0,NA,"s","S1","threshold",7,617,0,0,2.30382267056013,121.989580894404
"858",11778,11778,0,1,0,2,3,2009,617,5597,0,NA,0,NA,"s","S1","threshold",6,617,0,0,1.30382267056013,121.989580894404
"859",6148,6148,0,1,0,2,3,2009,617,5063,0,NA,0,NA,"s","S1","threshold",7,617,0,0,2.30382267056013,121.989580894404
"860",8641,8641,0,1,0,2,3,2009,617,5506,0,NA,0,NA,"s","S1","threshold",6,617,0,0,1.30382267056013,121.989580894404
"861",3787,3787,0,1,0,2,1,2009,617,5119,0,NA,0,NA,"s","S1","threshold",7,617,0,0,2.30382267056013,121.989580894404
"869",1729,1729,0,1,0,2,3,2009,617,5144,0,NA,0,NA,"s","S1","threshold",7,617,0,0,2.30382267056013,121.989580894404
"871",2003,2003,0,1,0,2,3,2009,617,5152,0,NA,0,NA,"s","S1","threshold",7,617,0,0,2.30382267056013,121.989580894404
"873",13338,13338,0,1,0,2,3,2009,617,5648,0,NA,0,NA,"s","S1","threshold",6,617,0,0,1.30382267056013,121.989580894404
"874",9342,9342,0,1,0,2,3,2009,617,5276,0,NA,0,NA,"s","S1","threshold",8,617,0,0,3.30382267056013,121.989580894404
"877",13703,13703,0,1,0,2,3,2007,447,4628,0,NA,0,NA,"s","S1","threshold",6,447,0,0,1.30382267056013,-48.0104191055959
"882",1101,1101,0,1,0,2,3,2009,617,6127,0,NA,0,NA,"s","S1","threshold",4,617,0,0,-0.696177329439872,121.989580894404
"890",1199,1199,0,1,0,2,3,2008,567,5917,0,NA,0,NA,"s","S1","threshold",4,567,0,0,-0.696177329439872,71.9895808944041
"896",6865,6865,0,1,0,2,3,2009,617,5107,0,NA,0,NA,"s","S1","threshold",7,617,0,0,2.30382267056013,121.989580894404
"899",4444,4444,0,1,0,2,3,2009,617,5466,0,NA,0,NA,"s","S1","threshold",6,617,0,0,1.30382267056013,121.989580894404
"900",14044,14044,0,1,0,2,3,2009,617,6189,0,NA,0,NA,"s","S1","threshold",4,617,0,0,-0.696177329439872,121.989580894404
"904",8140,8140,0,1,0,2,3,2009,617,6176,0,NA,0,NA,"s","S1","threshold",4,617,0,0,-0.696177329439872,121.989580894404
"908",2076,2076,0,1,0,2,3,2009,617,6608,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,121.989580894404
"910",11634,11634,0,1,0,2,3,2009,617,5531,0,NA,0,NA,"s","S1","threshold",6,617,0,0,1.30382267056013,121.989580894404
"911",470,470,0,1,0,2,1,2009,617,6348,0,NA,0,NA,"s","S1","threshold",3,617,0,0,-1.69617732943987,121.989580894404
"914",7095,7095,0,1,0,2,3,2009,617,5525,0,NA,0,NA,"s","S1","threshold",6,617,0,0,1.30382267056013,121.989580894404
"915",9696,9696,0,1,0,2,3,2009,617,6155,0,NA,0,NA,"s","S1","threshold",4,617,0,0,-0.696177329439872,121.989580894404
"917",4166,4166,0,1,0,2,3,2009,617,6679,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,121.989580894404
"921",11655,11655,0,1,0,2,3,2008,567,6118,0,NA,0,NA,"s","S1","threshold",3,567,0,0,-1.69617732943987,71.9895808944041
"926",11752,11752,0,1,0,2,3,2007,447,4335,0,NA,0,NA,"s","S1","threshold",7,447,0,0,2.30382267056013,-48.0104191055959
"933",11225,11225,0,1,0,2,3,2010,672,6124,0,NA,0,NA,"s","S1","threshold",5,672,0,0,0.303822670560128,176.989580894404
"935",10701,10701,0,1,0,2,3,2010,672,6155,0,NA,0,NA,"s","S1","threshold",5,672,0,0,0.303822670560128,176.989580894404
"948",8755,8755,0,1,0,2,3,2010,672,5751,0,NA,0,NA,"s","S1","threshold",6,672,0,0,1.30382267056013,176.989580894404
"950",7155,7155,0,1,0,2,3,2010,672,6331,0,NA,0,NA,"s","S1","threshold",4,672,0,0,-0.696177329439872,176.989580894404
"958",7887,7887,0,1,1,2,3,2009,617,5433,0,NA,0,NA,"s","S1","threshold",6,617,0,0,1.30382267056013,121.989580894404
"960",5601,5601,0,1,0,2,3,2009,617,6598,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,121.989580894404
"963",10229,10229,0,1,0,2,3,2008,567,6147,0,NA,0,NA,"s","S1","threshold",3,567,0,0,-1.69617732943987,71.9895808944041
"966",3366,3366,0,1,1,2,3,2007,447,5094,0,NA,0,NA,"s","S1","threshold",5,447,0,0,0.303822670560128,-48.0104191055959
"970",6462,6462,0,1,0,2,3,2003,494,4259,0,NA,0,NA,"s","S1","threshold",4,494,0,0,-0.696177329439872,-1.01041910559587
"975",8610,8610,0,1,0,2,3,2011,649,5459,0,NA,0,NA,"s","S1","threshold",8,649,0,0,3.30382267056013,153.989580894404
"976",12398,12398,0,1,0,2,3,2009,617,6455,0,NA,0,NA,"s","S1","threshold",3,617,0,0,-1.69617732943987,121.989580894404
"978",4646,4646,0,1,0,2,3,2011,649,6408,0,NA,0,NA,"s","S1","threshold",5,649,0,0,0.303822670560128,153.989580894404
"979",6302,6302,0,1,0,2,3,2010,672,6171,0,NA,0,NA,"s","S1","threshold",5,672,0,0,0.303822670560128,176.989580894404
"987",5321,5321,0,1,0,2,3,2012,362,6625,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-133.010419105596
"990",3091,3091,0,1,0,2,3,2012,362,7144,0,NA,0,NA,"s","S1","threshold",3,362,0,0,-1.69617732943987,-133.010419105596
"993",2772,2772,0,1,0,2,3,2012,362,6151,0,NA,0,NA,"s","S1","threshold",7,362,0,0,2.30382267056013,-133.010419105596
"994",3967,3967,0,1,0,2,3,2012,362,7043,0,NA,0,NA,"s","S1","threshold",4,362,0,0,-0.696177329439872,-133.010419105596
"997",11637,11637,0,1,0,2,3,2012,362,7172,0,NA,0,NA,"s","S1","threshold",3,362,0,0,-1.69617732943987,-133.010419105596
"998",901,901,0,1,0,2,3,2012,362,6969,0,NA,0,NA,"s","S1","threshold",4,362,0,0,-0.696177329439872,-133.010419105596
"999",10200,10200,0,1,0,2,3,2012,362,6176,0,NA,0,NA,"s","S1","threshold",7,362,0,0,2.30382267056013,-133.010419105596
"1003",3780,3780,0,1,0,2,3,2012,362,6406,0,NA,0,NA,"s","S1","threshold",6,362,0,0,1.30382267056013,-133.010419105596
"1006",1136,1136,0,1,0,2,3,2012,362,7230,0,NA,0,NA,"s","S1","threshold",3,362,0,0,-1.69617732943987,-133.010419105596
"1008",9163,9163,0,1,0,2,3,2012,362,6938,0,NA,0,NA,"s","S1","threshold",4,362,0,0,-0.696177329439872,-133.010419105596
"1010",4725,4725,0,1,0,2,3,2012,362,7232,0,NA,0,NA,"s","S1","threshold",3,362,0,0,-1.69617732943987,-133.010419105596
"1018",13044,13044,0,1,0,2,3,2012,362,5125,0,NA,0,NA,"s","S1","threshold",10,362,0,0,5.30382267056013,-133.010419105596
"1022",8415,8415,0,1,0,2,3,2012,362,6777,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-133.010419105596
"1029",9655,9655,0,1,0,2,3,2012,362,7143,0,NA,0,NA,"s","S1","threshold",3,362,0,0,-1.69617732943987,-133.010419105596
"1031",5590,5590,0,1,0,2,3,2012,362,7257,0,NA,0,NA,"s","S1","threshold",3,362,0,0,-1.69617732943987,-133.010419105596
"1037",4089,4089,0,1,0,2,3,2012,362,7068,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-133.010419105596
"1041",10899,10899,0,1,0,2,3,2012,362,6927,0,NA,0,NA,"s","S1","threshold",4,362,0,0,-0.696177329439872,-133.010419105596
"1042",9438,9438,0,1,0,2,3,2012,362,6916,0,NA,0,NA,"s","S1","threshold",4,362,0,0,-0.696177329439872,-133.010419105596
"1044",4507,4507,0,1,1,2,3,2012,362,7485,0,NA,0,NA,"s","S1","threshold",2,362,0,0,-2.69617732943987,-133.010419105596
"1045",7980,7980,0,1,0,2,3,2013,545,6724,0,NA,0,NA,"s","S1","threshold",6,545,0,0,1.30382267056013,49.9895808944041
"1046",2517,2517,0,1,0,2,3,2013,545,7232,0,NA,0,NA,"s","S1","threshold",4,545,0,0,-0.696177329439872,49.9895808944041
"1052",7839,7839,0,1,0,2,3,2013,545,7201,0,NA,0,NA,"s","S1","threshold",4,545,0,0,-0.696177329439872,49.9895808944041
"1053",12530,12530,0,1,0,2,3,2013,545,6408,0,NA,0,NA,"s","S1","threshold",7,545,0,0,2.30382267056013,49.9895808944041
"1059",10722,10722,0,1,0,2,3,2013,545,6892,0,NA,0,NA,"s","S1","threshold",5,545,0,0,0.303822670560128,49.9895808944041
